-4.010933244670991,0.5791916514056124,-0.586071085859111,0.3951563285791378,0.20029285921927403,4.969834964227066,0.028815518763313706,1.0273950297942247
-4.020424087051944,0.5305423646928523,-0.6061179666049824,0.3925470721112975,0.4010801618946894,4.942089541289052,0.05861765719098755,1.007698245762433
-4.029088692559807,0.48142067887401974,-0.6267715330661103,0.38890280574014036,0.6023214960311143,4.9167886036981505,0.08943743841031694,0.9881575750736837
-4.036893975185208,0.4318779228432097,-0.647993596814775,0.38417141522634424,0.8039747075485323,4.893954493700651,0.12130429879886767,0.968826087108476
-4.043810615035301,0.38196656453740924,-0.669731205091675,0.37830516677177917,1.0059960810315303,4.873606957075353,0.15424540570639625,0.9497593519886831
-4.049813315526276,0.3317398419732835,-0.6919143130311579,0.37126185027002967,1.208340534698193,4.85576309542597,0.18828486136614997,0.9310151934212214
-4.054881002695057,0.2812514038491692,-0.7144534257521766,0.3630060293135776,1.4109618267958401,4.840437336720552,0.22344278924225755,0.9126533817012531
-4.058996964231482,0.2305549684450122,-0.7372373299317745,0.3535103927381991,1.6138127704612057,4.827641423378076,0.2597343041405959,0.8947352616399518
-4.062148927854364,0.17970400854268398,-0.7601310737129031,0.3427571945105772,1.8168454540133498,4.817384416789218,0.29716837436019905,0.8773233106306882
-4.064329080599816,0.1287514687008203,-0.7829743942697853,0.33073975788260773,2.0200114636779536,4.809672716805539,0.3357465931197737,0.8604806229867505
-4.0655340323462825,0.07774951953631432,-0.8055808295171704,0.3174640058612495,2.2232621058649595,4.804510094455563,0.375461887415103,0.8442703182223338
-4.065764728373395,0.02674935179412239,-0.8277377778685691,0.30294996352371056,2.4265486263258973,4.801897735959855,0.41629720502953793,0.828754873249605
-4.065026316871894,-0.024198988954270494,-0.8492077794686479,0.2872331594950867,2.62982242378665,4.801834296026565,0.4582242339464143,0.8139953816394522
-4.06332797805011,-0.07504672803514775,-0.869731274772562,0.2703658356928652,2.833035255967138,4.804315958414579,0.5012022217766654,0.800050747187691
-4.060682721811212,-0.12574645059976444,-0.889031042903693,0.25241785871793254,3.0361394362414975,4.809336501848083,0.5451769744376723,0.7869768239830355
-4.0571071609270355,-0.17625215800230742,-0.90681842651809,0.23347721621292422,3.239088019541302,4.816887369543292,0.5900801212313529,0.7748255207865586
-4.052621266257299,-0.22651929700760742,-0.9228013106068546,0.2136499806617405,3.4418349764424407,4.826957740850262,0.635828735497581,0.7636438934332175
-4.047248109925066,-0.2765047679536132,-0.9366936460856029,0.19305963481250965,3.6443353546886796,4.839534603802035,0.6823253941048912,0.7534732546077497
-4.041013601540395,-0.32616691833488026,-0.9482261108868602,0.1718456795302998,3.8465454276805717,4.854602827679887,0.7294587436724356,0.7443483350371732
-4.033946221647738,-0.3754655282184385,-0.9571573067368564,0.1501614869360894,4.048422829690314,4.872145235027077,0.7771046161108991,0.7362965331122826
