0,0,"[220, 223, 202]",-10.103389155084841,10.103389155084841
0,1,"[220, 224, 201]",-9.707177815669748,10.103389155084841
0,2,"[217, 220, 203]",-9.310966476254658,10.103389155084841
0,3,"[223, 226, 209]",-8.914755136839565,10.103389155084841
0,4,"[214, 217, 200]",-8.518543797424474,10.103389155084841
0,5,"[217, 220, 201]",-8.122332458009382,10.103389155084841
0,6,"[218, 221, 202]",-7.72612111859429,10.103389155084841
0,7,"[219, 222, 205]",-7.329909779179198,10.103389155084841
0,8,"[216, 221, 201]",-6.933698439764107,10.103389155084841
0,9,"[217, 222, 200]",-6.537487100349015,10.103389155084841
0,10,"[217, 221, 196]",-6.141275760933923,10.103389155084841
0,11,"[217, 221, 196]",-5.745064421518832,10.103389155084841
0,12,"[215, 219, 196]",-5.348853082103739,10.103389155084841
0,0,"[216, 219, 200]",-4.952641742688647,10.103389155084841
0,1,"[213, 218, 198]",-4.556430403273556,10.103389155084841
0,2,"[215, 218, 199]",-4.160219063858464,10.103389155084841
0,3,"[215, 216, 198]",-3.764007724443372,10.103389155084841
0,4,"[211, 204, 188]",-3.36779638502828,10.103389155084841
0,5,"[205, 199, 173]",-2.9715850456131885,10.103389155084841
0,6,"[204, 161, 127]",-2.5753737061980964,10.103389155084841
0,7,"[204, 162, 124]",-2.1791623667830047,10.103389155084841
0,8,"[206, 156, 121]",-1.782951027367913,10.103389155084841
0,9,"[208, 153, 123]",-1.3867396879528213,10.103389155084841
0,10,"[212, 157, 126]",-0.9905283485377296,10.103389155084841
0,11,"[210, 153, 126]",-0.594317009122638,10.103389155084841
0,12,"[210, 153, 126]",-0.1981056697075454,10.103389155084841
0,0,"[215, 151, 126]",0.1981056697075459,10.103389155084841
0,1,"[220, 163, 136]",0.5943170091226377,10.103389155084841
0,2,"[213, 157, 122]",0.9905283485377294,10.103389155084841
0,3,"[209, 149, 125]",1.3867396879528213,10.103389155084841
0,4,"[209, 159, 132]",1.782951027367913,10.103389155084841
0,5,"[209, 159, 132]",2.1791623667830047,10.103389155084841
0,6,"[213, 163, 136]",2.575373706198097,10.103389155084841
0,7,"[210, 163, 135]",2.9715850456131885,10.103389155084841
0,8,"[200, 166, 139]",3.36779638502828,10.103389155084841
0,9,"[189, 168, 149]",3.764007724443372,10.103389155084841
0,10,"[211, 216, 194]",4.160219063858464,10.103389155084841
0,11,"[220, 219, 199]",4.556430403273556,10.103389155084841
0,12,"[219, 222, 203]",4.952641742688648,10.103389155084841
0,0,"[216, 219, 198]",5.34885308210374,10.103389155084841
0,1,"[217, 220, 199]",5.745064421518832,10.103389155084841
0,2,"[217, 220, 199]",6.141275760933923,10.103389155084841
0,3,"[217, 220, 199]",6.537487100349015,10.103389155084841
0,4,"[219, 222, 203]",6.9336984397641075,10.103389155084841
0,5,"[220, 223, 204]",7.329909779179198,10.103389155084841
0,6,"[219, 222, 201]",7.726121118594291,10.103389155084841
0,7,"[217, 221, 204]",8.122332458009382,10.103389155084841
0,8,"[217, 221, 204]",8.518543797424474,10.103389155084841
0,9,"[218, 221, 204]",8.914755136839567,10.103389155084841
0,10,"[218, 221, 204]",9.310966476254658,10.103389155084841
0,11,"[217, 220, 201]",9.707177815669748,10.103389155084841
0,12,"[217, 220, 201]",10.103389155084841,10.103389155084841
1,0,"[223, 225, 204]",-10.103389155084841,9.707177815669748
1,1,"[221, 224, 203]",-9.707177815669748,9.707177815669748
1,2,"[221, 223, 209]",-9.310966476254658,9.707177815669748
1,3,"[220, 223, 204]",-8.914755136839565,9.707177815669748
1,4,"[220, 224, 201]",-8.518543797424474,9.707177815669748
1,5,"[217, 220, 201]",-8.122332458009382,9.707177815669748
1,6,"[218, 221, 204]",-7.72612111859429,9.707177815669748
1,7,"[220, 223, 206]",-7.329909779179198,9.707177815669748
1,8,"[219, 222, 201]",-6.933698439764107,9.707177815669748
1,9,"[218, 221, 200]",-6.537487100349015,9.707177815669748
1,10,"[216, 221, 199]",-6.141275760933923,9.707177815669748
1,11,"[217, 219, 198]",-5.745064421518832,9.707177815669748
1,12,"[213, 217, 194]",-5.348853082103739,9.707177815669748
1,0,"[214, 218, 201]",-4.952641742688647,9.707177815669748
1,1,"[203, 207, 184]",-4.556430403273556,9.707177815669748
1,2,"[195, 195, 183]",-4.160219063858464,9.707177815669748
1,3,"[201, 196, 176]",-3.764007724443372,9.707177815669748
1,4,"[196, 151, 130]",-3.36779638502828,9.707177815669748
1,5,"[199, 150, 118]",-2.9715850456131885,9.707177815669748
1,6,"[203, 145, 123]",-2.5753737061980964,9.707177815669748
1,7,"[207, 156, 127]",-2.1791623667830047,9.707177815669748
1,8,"[212, 149, 116]",-1.782951027367913,9.707177815669748
1,9,"[215, 150, 118]",-1.3867396879528213,9.707177815669748
1,10,"[221, 162, 122]",-0.9905283485377296,9.707177815669748
1,11,"[221, 155, 121]",-0.594317009122638,9.707177815669748
1,12,"[221, 155, 121]",-0.1981056697075454,9.707177815669748
1,0,"[225, 158, 131]",0.1981056697075459,9.707177815669748
1,1,"[226, 167, 135]",0.5943170091226377,9.707177815669748
1,2,"[226, 167, 135]",0.9905283485377294,9.707177815669748
1,3,"[223, 163, 135]",1.3867396879528213,9.707177815669748
1,4,"[220, 162, 125]",1.782951027367913,9.707177815669748
1,5,"[220, 162, 125]",2.1791623667830047,9.707177815669748
1,6,"[218, 155, 122]",2.575373706198097,9.707177815669748
1,7,"[215, 152, 121]",2.9715850456131885,9.707177815669748
1,8,"[212, 151, 123]",3.36779638502828,9.707177815669748
1,9,"[211, 164, 136]",3.764007724443372,9.707177815669748
1,10,"[206, 156, 133]",4.160219063858464,9.707177815669748
1,11,"[199, 165, 140]",4.556430403273556,9.707177815669748
1,12,"[212, 210, 195]",4.952641742688648,9.707177815669748
1,0,"[213, 217, 200]",5.34885308210374,9.707177815669748
1,1,"[215, 218, 201]",5.745064421518832,9.707177815669748
1,2,"[215, 218, 201]",6.141275760933923,9.707177815669748
1,3,"[217, 220, 203]",6.537487100349015,9.707177815669748
1,4,"[217, 220, 203]",6.9336984397641075,9.707177815669748
1,5,"[217, 220, 199]",7.329909779179198,9.707177815669748
1,6,"[221, 224, 203]",7.726121118594291,9.707177815669748
1,7,"[219, 222, 205]",8.122332458009382,9.707177815669748
1,8,"[219, 222, 205]",8.518543797424474,9.707177815669748
1,9,"[217, 218, 200]",8.914755136839567,9.707177815669748
1,10,"[218, 219, 201]",9.310966476254658,9.707177815669748
1,11,"[217, 218, 200]",9.707177815669748,9.707177815669748
1,12,"[221, 222, 208]",10.103389155084841,9.707177815669748
2,0,"[225, 228, 207]",-10.103389155084841,9.310966476254658
2,1,"[225, 228, 207]",-9.707177815669748,9.310966476254658
2,2,"[220, 223, 206]",-9.310966476254658,9.310966476254658
2,3,"[218, 221, 204]",-8.914755136839565,9.310966476254658
2,4,"[218, 221, 202]",-8.518543797424474,9.310966476254658
2,5,"[217, 218, 210]",-8.122332458009382,9.310966476254658
2,6,"[221, 224, 207]",-7.72612111859429,9.310966476254658
2,7,"[221, 224, 205]",-7.329909779179198,9.310966476254658
2,8,"[218, 221, 200]",-6.933698439764107,9.310966476254658
2,9,"[216, 219, 198]",-6.537487100349015,9.310966476254658
2,10,"[215, 219, 202]",-6.141275760933923,9.310966476254658
2,11,"[214, 218, 195]",-5.745064421518832,9.310966476254658
2,12,"[207, 211, 188]",-5.348853082103739,9.310966476254658
2,0,"[189, 199, 175]",-4.952641742688647,9.310966476254658
2,1,"[189, 167, 144]",-4.556430403273556,9.310966476254658
2,2,"[195, 144, 123]",-4.160219063858464,9.310966476254658
2,3,"[205, 148, 128]",-3.764007724443372,9.310966476254658
2,4,"[204, 153, 126]",-3.36779638502828,9.310966476254658
2,5,"[204, 147, 120]",-2.9715850456131885,9.310966476254658
2,6,"[214, 151, 108]",-2.5753737061980964,9.310966476254658
2,7,"[216, 150, 115]",-2.1791623667830047,9.310966476254658
2,8,"[223, 159, 121]",-1.782951027367913,9.310966476254658
2,9,"[223, 159, 121]",-1.3867396879528213,9.310966476254658
2,10,"[224, 161, 120]",-0.9905283485377296,9.310966476254658
2,11,"[224, 161, 120]",-0.594317009122638,9.310966476254658
2,12,"[229, 166, 125]",-0.1981056697075454,9.310966476254658
2,0,"[231, 168, 125]",0.1981056697075459,9.310966476254658
2,1,"[226, 164, 125]",0.5943170091226377,9.310966476254658
2,2,"[226, 164, 125]",0.9905283485377294,9.310966476254658
2,3,"[229, 166, 131]",1.3867396879528213,9.310966476254658
2,4,"[224, 162, 125]",1.782951027367913,9.310966476254658
2,5,"[221, 160, 131]",2.1791623667830047,9.310966476254658
2,6,"[224, 160, 132]",2.575373706198097,9.310966476254658
2,7,"[224, 160, 132]",2.9715850456131885,9.310966476254658
2,8,"[220, 155, 127]",3.36779638502828,9.310966476254658
2,9,"[222, 158, 131]",3.764007724443372,9.310966476254658
2,10,"[217, 151, 129]",4.160219063858464,9.310966476254658
2,11,"[209, 152, 125]",4.556430403273556,9.310966476254658
2,12,"[207, 160, 132]",4.952641742688648,9.310966476254658
2,0,"[189, 172, 152]",5.34885308210374,9.310966476254658
2,1,"[212, 216, 202]",5.745064421518832,9.310966476254658
2,2,"[216, 219, 202]",6.141275760933923,9.310966476254658
2,3,"[215, 218, 201]",6.537487100349015,9.310966476254658
2,4,"[218, 221, 204]",6.9336984397641075,9.310966476254658
2,5,"[216, 219, 202]",7.329909779179198,9.310966476254658
2,6,"[220, 223, 206]",7.726121118594291,9.310966476254658
2,7,"[217, 220, 203]",8.122332458009382,9.310966476254658
2,8,"[218, 221, 204]",8.518543797424474,9.310966476254658
2,9,"[215, 217, 195]",8.914755136839567,9.310966476254658
2,10,"[220, 222, 201]",9.310966476254658,9.310966476254658
2,11,"[217, 218, 202]",9.707177815669748,9.310966476254658
2,12,"[215, 215, 203]",10.103389155084841,9.310966476254658
3,0,"[220, 225, 205]",-10.103389155084841,8.914755136839565
3,1,"[223, 227, 202]",-9.707177815669748,8.914755136839565
3,2,"[223, 226, 207]",-9.310966476254658,8.914755136839565
3,3,"[219, 221, 208]",-8.914755136839565,8.914755136839565
3,4,"[217, 218, 210]",-8.518543797424474,8.914755136839565
3,5,"[218, 221, 200]",-8.122332458009382,8.914755136839565
3,6,"[218, 222, 199]",-7.72612111859429,8.914755136839565
3,7,"[217, 221, 196]",-7.329909779179198,8.914755136839565
3,8,"[219, 221, 197]",-6.933698439764107,8.914755136839565
3,9,"[218, 221, 204]",-6.537487100349015,8.914755136839565
3,10,"[213, 216, 199]",-6.141275760933923,8.914755136839565
3,11,"[194, 196, 174]",-5.745064421518832,8.914755136839565
3,12,"[161, 150, 130]",-5.348853082103739,8.914755136839565
3,0,"[176, 150, 125]",-4.952641742688647,8.914755136839565
3,1,"[196, 140, 113]",-4.556430403273556,8.914755136839565
3,2,"[200, 149, 118]",-4.160219063858464,8.914755136839565
3,3,"[204, 149, 118]",-3.764007724443372,8.914755136839565
3,4,"[219, 157, 120]",-3.36779638502828,8.914755136839565
3,5,"[223, 158, 120]",-2.9715850456131885,8.914755136839565
3,6,"[220, 156, 118]",-2.5753737061980964,8.914755136839565
3,7,"[220, 154, 120]",-2.1791623667830047,8.914755136839565
3,8,"[221, 155, 121]",-1.782951027367913,8.914755136839565
3,9,"[220, 154, 119]",-1.3867396879528213,8.914755136839565
3,10,"[220, 154, 119]",-0.9905283485377296,8.914755136839565
3,11,"[219, 158, 114]",-0.594317009122638,8.914755136839565
3,12,"[222, 163, 119]",-0.1981056697075454,8.914755136839565
3,0,"[222, 163, 119]",0.1981056697075459,8.914755136839565
3,1,"[220, 154, 120]",0.5943170091226377,8.914755136839565
3,2,"[220, 154, 120]",0.9905283485377294,8.914755136839565
3,3,"[225, 156, 115]",1.3867396879528213,8.914755136839565
3,4,"[225, 156, 115]",1.782951027367913,8.914755136839565
3,5,"[218, 153, 113]",2.1791623667830047,8.914755136839565
3,6,"[223, 158, 118]",2.575373706198097,8.914755136839565
3,7,"[222, 159, 124]",2.9715850456131885,8.914755136839565
3,8,"[221, 162, 122]",3.36779638502828,8.914755136839565
3,9,"[223, 164, 122]",3.764007724443372,8.914755136839565
3,10,"[222, 159, 124]",4.160219063858464,8.914755136839565
3,11,"[221, 155, 133]",4.556430403273556,8.914755136839565
